,article_title,revision_id,article_quality,country,population,region,region_population
3669,Joseph Hellon,1066927798.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3670,Ibrahim Ali Hussein,1017049827.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3671,Polycarp Igathe,1107062346.0,C,Kenya,54.0,EASTERN AFRICA,473.0
3672,Mutea Iringo,1098123156.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3673,Gitonga Kabugi,1079015815.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3674,Muriithi Kagai,968198650.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3675,Gerald Nathaniel Kalya,983732969.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3676,Kingwa Kamencu,1005348184.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3677,Ukur Yatani Kanacho,1110641638.0,GA,Kenya,54.0,EASTERN AFRICA,473.0
3678,Irungu Kang'ata,1110236401.0,C,Kenya,54.0,EASTERN AFRICA,473.0
3679,Phares Oluoch Kanindo,973215082.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3680,Daniel Karaba,1059428297.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3681,Farida Karoney,1091079714.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3682,Charles Karuga Koinange,1098176887.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3683,Eric Edward Khasakhala,1110124021.0,C,Kenya,54.0,EASTERN AFRICA,473.0
3684,Crispus Makau Kiamba,968200521.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3685,Kennedy Kiliku,1066949136.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3686,Death of Mutula Kilonzo,1099575688.0,C,Kenya,54.0,EASTERN AFRICA,473.0
3687,Francis Kimemia,1074452267.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3688,Kithure A. Kindiki,1112725146.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3689,Hosea Kiplagat,1100826472.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3690,Kiptarus Arap Kirior,1102384062.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3691,Samuel Kivuitu,981622643.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3692,Margaret Kobia,1091079706.0,C,Kenya,54.0,EASTERN AFRICA,473.0
3693,Willy Komen (politician),1109584326.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3694,Sara Korere,957120989.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3695,Nixon Kiprotich Korir,1115039347.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3696,Kipsengeret Koros,1096575212.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3697,Davidson Ngibuini Kuguru,719237570.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3698,Olekina Ledama,1104757518.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3699,Augustine Lotodo,1047038820.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3700,Ciokaraine M'Barungu,1050937193.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3701,Cleopa Kilonzo Mailu,1113754638.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3702,Betty Maina,1023980701.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3703,Richard Makenga,1105689993.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3704,Maurice S. Makhanu,1040404279.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3705,Marere wa Mwachai,992005717.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3706,Sylvanus Maritim,1110579499.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3707,Mark Lomunokol,1107325486.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3708,Jael Mbogo,1097618386.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3709,Kinuthia Mbugua,1100202064.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3710,Julius Kibiwott Melly,952727230.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3711,Kibiwott Munge,1088262691.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3712,Kinuthia Murugu,882944475.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3713,Amram Musungu,986544866.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3714,Chelagat Mutai,1107225812.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3715,Francis Muthaura,1081172979.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3716,Kassim Mwamzandi,908014009.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3717,John Harun Mwau,1106642901.0,C,Kenya,54.0,EASTERN AFRICA,473.0
3718,Anne Kananu,1106673774.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3719,Gunga Mwinga,1103930633.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3720,Gideon Mwiti,1084421293.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3721,Tiras Nyingi Ngahu,1073684937.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3722,Onesmas Ngunjiri,1107657158.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3723,Gitau wa Njenga,1106140473.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3724,James Njiru,1099165153.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3725,Stanley Nyagah,1115113900.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3726,Ndindi Nyoro,1114726094.0,C,Kenya,54.0,EASTERN AFRICA,473.0
3727,Malik Obama,1115267227.0,C,Kenya,54.0,EASTERN AFRICA,473.0
3728,Ahmed Abdi Ogle,1022603728.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3729,Moses ole Sakuda,1111700581.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3730,William Odongo Omamo,1096669223.0,C,Kenya,54.0,EASTERN AFRICA,473.0
3731,Elijah Omolo Agar,999136727.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3732,Ruth Oniang'o,1113462961.0,C,Kenya,54.0,EASTERN AFRICA,473.0
3733,John Owino,1104178485.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3734,Joshua Aduma Owuor,1110701072.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3735,Ali Roba,1104436466.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3736,Wesley K. Rono,1024793476.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3737,Ibrahim A. Saney,936774371.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3738,Kimaiyo Sego,1095169588.0,C,Kenya,54.0,EASTERN AFRICA,473.0
3739,Cornelly Serem,1104178472.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3740,Lawrence Sifuna,1021451109.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3741,Elijah K. Sumbeiywo,1035136688.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3742,Harry Thuku,1098192265.0,C,Kenya,54.0,EASTERN AFRICA,473.0
3743,Quincy Timberlake,1103733442.0,B,Kenya,54.0,EASTERN AFRICA,473.0
3744,Lilian Tomitom,1022602552.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3745,Tecla Tum,1022297944.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3746,Benedict Wachira,1099442981.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3747,Machel Waikenda,1093095800.0,C,Kenya,54.0,EASTERN AFRICA,473.0
3748,Nzioka Waita,1115500827.0,GA,Kenya,54.0,EASTERN AFRICA,473.0
3749,Judi Wakhungu,1091836049.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3750,Emmanuel Wangwe,1066948595.0,Stub,Kenya,54.0,EASTERN AFRICA,473.0
3751,Hassan Wario,1104540744.0,Start,Kenya,54.0,EASTERN AFRICA,473.0
3752,Choe Won-taek,1088856746.0,Start,"Korea, North",26.1,EAST ASIA,1674.0
3753,Han Kil-son,994397996.0,Stub,"Korea, North",26.1,EAST ASIA,1674.0
3754,Ho Ka-i,1110416586.0,GA,"Korea, North",26.1,EAST ASIA,1674.0
3755,Kim Jo-guk,1111681831.0,Stub,"Korea, North",26.1,EAST ASIA,1674.0
3756,Jo Yon-jun,1070147185.0,Stub,"Korea, North",26.1,EAST ASIA,1674.0
3757,Jon Hui-jong,1104639977.0,Stub,"Korea, North",26.1,EAST ASIA,1674.0
3758,Jong Chun-sil,1106784625.0,B,"Korea, North",26.1,EAST ASIA,1674.0
3759,Kang Hyong-bong,1111471366.0,Stub,"Korea, North",26.1,EAST ASIA,1674.0
3760,Kang Ki-sop,1111471386.0,Stub,"Korea, North",26.1,EAST ASIA,1674.0
3761,Kang Kwan-il,1111471392.0,Stub,"Korea, North",26.1,EAST ASIA,1674.0
3762,Kang Kwan-ju,1111471405.0,Start,"Korea, North",26.1,EAST ASIA,1674.0
3763,Kang Min-chol,1111471431.0,Start,"Korea, North",26.1,EAST ASIA,1674.0
3764,Kang Mun-sok,1102258427.0,Start,"Korea, North",26.1,EAST ASIA,1674.0
3765,Kang Nung-su,987463816.0,C,"Korea, North",26.1,EAST ASIA,1674.0
3766,Kang Phyo-yong,1106858161.0,Stub,"Korea, North",26.1,EAST ASIA,1674.0
3767,Kang Tong-yun,1111471471.0,C,"Korea, North",26.1,EAST ASIA,1674.0
3768,Kang Yong-sop,1111471503.0,Start,"Korea, North",26.1,EAST ASIA,1674.0
3769,Kim Chon-hae,1011882896.0,Start,"Korea, North",26.1,EAST ASIA,1674.0
3770,Kim Il-chol,1110841986.0,Start,"Korea, North",26.1,EAST ASIA,1674.0
3771,Kim Pong-chol,987289456.0,Start,"Korea, North",26.1,EAST ASIA,1674.0
3772,Kim Rak-gyom,1078662180.0,Start,"Korea, North",26.1,EAST ASIA,1674.0
3773,Kim Ung,1111191028.0,Start,"Korea, North",26.1,EAST ASIA,1674.0
3774,Kim Yong-ju,1100241392.0,C,"Korea, North",26.1,EAST ASIA,1674.0
3775,O Sang-hon,901843863.0,Stub,"Korea, North",26.1,EAST ASIA,1674.0
3776,Pak Chun-hwa,994400474.0,Stub,"Korea, North",26.1,EAST ASIA,1674.0
3777,Pak Myong-chol,1070146029.0,Start,"Korea, North",26.1,EAST ASIA,1674.0
3778,Pak Yong-il,1111339203.0,Stub,"Korea, North",26.1,EAST ASIA,1674.0
3779,Pak Yong-sun (politician),1067086108.0,B,"Korea, North",26.1,EAST ASIA,1674.0
3780,Ri Hi-yong,1092539237.0,Stub,"Korea, North",26.1,EAST ASIA,1674.0
3781,Ri Man-gon,1070145508.0,Start,"Korea, North",26.1,EAST ASIA,1674.0
3782,Ri Pyong-chol,1098010868.0,Start,"Korea, North",26.1,EAST ASIA,1674.0
3783,Ri Yong-mu,1091894749.0,Start,"Korea, North",26.1,EAST ASIA,1674.0
3784,Kang Sun-nam,,,"Korea, North",26.1,EAST ASIA,1674.0
3785,Sung Jusik,1028731483.0,Stub,"Korea, North",26.1,EAST ASIA,1674.0
3786,Yang Bin (businessman),1061877239.0,Start,"Korea, North",26.1,EAST ASIA,1674.0
3787,Yun Jong-rin,1001811053.0,Stub,"Korea, North",26.1,EAST ASIA,1674.0
3788,An Kyung-duk,1096123862.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3789,Cha Myong-jin,1100607349.0,GA,"Korea, South",51.6,EAST ASIA,1674.0
3790,Chang Sŏng-man,1064138686.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3791,Chang Jung-sook,1100655455.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3792,Cho Hyun-ok,1085298359.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3793,Cho Soon,1113633066.0,Stub,"Korea, South",51.6,EAST ASIA,1674.0
3794,Choi Bae-geun,1064134933.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3795,Choi Gyung-hwan,1064133524.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3796,Choi Hye-young,1064128357.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3797,Choi Jae-hyung,1100197511.0,GA,"Korea, South",51.6,EAST ASIA,1674.0
3798,Choi Jong-won,1077992255.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3799,Choi Sae-hwang,1084839118.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3800,Chun Yung-woo,1092429890.0,Stub,"Korea, South",51.6,EAST ASIA,1674.0
3801,Chung Chil-sung,1115120957.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3802,Chung Jin-suk (politician),1110180763.0,GA,"Korea, South",51.6,EAST ASIA,1674.0
3803,Chung Woo-taik,1100753979.0,GA,"Korea, South",51.6,EAST ASIA,1674.0
3804,Chung Woon-chun,1095456157.0,GA,"Korea, South",51.6,EAST ASIA,1674.0
3805,Ha Tae-keung,1095456259.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3806,Han Sun-kyo,1064117499.0,GA,"Korea, South",51.6,EAST ASIA,1674.0
3807,Hong Moon-jong,1064104529.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3808,Hong Sook-ja,1085298467.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3809,Hwang Young-cheul,1080626657.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3810,Hwangbo Seung-hee,1095459430.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3811,Jang Kyung-tae,1064135322.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3812,Jang Sung-min,1108891281.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3813,Jang Tae-wan,1065609430.0,Stub,"Korea, South",51.6,EAST ASIA,1674.0
3814,Jee Man-won,987218773.0,Stub,"Korea, South",51.6,EAST ASIA,1674.0
3815,Jeon Kwang-hoon,1114570056.0,GA,"Korea, South",51.6,EAST ASIA,1674.0
3816,Jeong Seung-hwa,1095028849.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3817,Kang Yong-suk,1107675472.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3818,Kim Choong-soo,1092597492.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3819,Kim Eun-hye (politician),1101948116.0,GA,"Korea, South",51.6,EAST ASIA,1674.0
3820,Kim Han-jung,1101826080.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3821,Kim Hyung-shik,1089063837.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3822,Kim Jae-yeon (politician),1104834756.0,GA,"Korea, South",51.6,EAST ASIA,1674.0
3823,Kim Jong-hoe,1064139400.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3824,Kim Jong-hwan (military officer),1108889400.0,Stub,"Korea, South",51.6,EAST ASIA,1674.0
3825,Kim Joon-kyo,1094552070.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3826,Kim Jung-hwa (politician),1064122680.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3827,Kim Nam-kuk,1100206044.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3828,Kim Se-jin (politician),1064137673.0,Stub,"Korea, South",51.6,EAST ASIA,1674.0
3829,"Kim Seon-dong (politician, born 1967)",1091436290.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3830,Kim Woong,1095456056.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3831,Kim Yong-hwan (activist),1103661091.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3832,"Kim Young-bae (politician, born 1967)",1064135553.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3833,Yun-Tae Kim,1081469858.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3834,Koo Yun-cheol,1064131525.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3835,Kwak Sang-hoon,1109381257.0,Stub,"Korea, South",51.6,EAST ASIA,1674.0
3836,Kweon Seong-dong,1100513078.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3837,Lee Baek-yun,1096054624.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3838,Lee Cha-su,1101776299.0,Stub,"Korea, South",51.6,EAST ASIA,1674.0
3839,Lee Chul-woo,1072898156.0,Stub,"Korea, South",51.6,EAST ASIA,1674.0
3840,Lee In-je,1081993218.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3841,Lee Keun-shik,1066448181.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3842,Lee Sang-kyu,1102853630.0,GA,"Korea, South",51.6,EAST ASIA,1674.0
3843,Lee Su-jin (politician),1089061824.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3844,Lee Tae-bok,1100038569.0,Stub,"Korea, South",51.6,EAST ASIA,1674.0
3845,Min Jong-gi,1111213333.0,Stub,"Korea, South",51.6,EAST ASIA,1674.0
3846,Moon Sung-hyun,987008633.0,Stub,"Korea, South",51.6,EAST ASIA,1674.0
3847,Moon Sung-keun,1102261946.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3848,Noh Hyeong-ouk,1087611699.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3849,Oh Shin-hwan,1103665348.0,GA,"Korea, South",51.6,EAST ASIA,1674.0
3850,Pak Tongjin,1109535553.0,Stub,"Korea, South",51.6,EAST ASIA,1674.0
3851,Park Jong-sun,987435977.0,Stub,"Korea, South",51.6,EAST ASIA,1674.0
3852,Park Joo-hyun (politician),1100208904.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3853,Park Ju-won (politician),1089062075.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3854,"Park Jun-young (government official, born 1967)",1102857674.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3855,Park Kwang-on,1086823866.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3856,Park Myung-keun,1039915929.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3857,Park Seung,1092597275.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3858,Seonu Hwi,1100113071.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3859,Shin Jeong-yil,1060114009.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3860,Shin Seong-il,1115089132.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3861,Song Ja,1070719340.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3862,Song Ki-seok,1022487182.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3863,Woo Hee-jong,1064138301.0,Stub,"Korea, South",51.6,EAST ASIA,1674.0
3864,Woo Sang-ho (politician),1114229571.0,GA,"Korea, South",51.6,EAST ASIA,1674.0
3865,Yeo Sang-kyoo,1078834977.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3866,Yun Chi-chang,1095472696.0,Stub,"Korea, South",51.6,EAST ASIA,1674.0
3867,Yun Hee-suk,1076833954.0,C,"Korea, South",51.6,EAST ASIA,1674.0
3868,Yun Ho-jung,1092133238.0,GA,"Korea, South",51.6,EAST ASIA,1674.0
3869,Yun Il-seon,1096256383.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3870,Yun So-ha,1064118955.0,Start,"Korea, South",51.6,EAST ASIA,1674.0
3871,Yun Young-sun (minister),1064136034.0,Stub,"Korea, South",51.6,EAST ASIA,1674.0
3872,Ali Aliu,1088823081.0,Start,Kosovo,1.8,SOUTHERN EUROPE,151.0
3873,Sejdo Bajramović,1106919692.0,Start,Kosovo,1.8,SOUTHERN EUROPE,151.0
3874,Hamza Balje,988565530.0,Stub,Kosovo,1.8,SOUTHERN EUROPE,151.0
3875,Bekim Çollaku,989081930.0,Start,Kosovo,1.8,SOUTHERN EUROPE,151.0
3876,Veli Deva,1097087563.0,Stub,Kosovo,1.8,SOUTHERN EUROPE,151.0
3877,Bajram Gecaj,1085013172.0,Start,Kosovo,1.8,SOUTHERN EUROPE,151.0
3878,Getoar Mjeku,1110432610.0,GA,Kosovo,1.8,SOUTHERN EUROPE,151.0
3879,Mulla Idriz Gjilani,1109348179.0,Start,Kosovo,1.8,SOUTHERN EUROPE,151.0
3880,Bajram Hasani,1068907924.0,Stub,Kosovo,1.8,SOUTHERN EUROPE,151.0
3881,Adem Hodža,1089913595.0,Start,Kosovo,1.8,SOUTHERN EUROPE,151.0
3882,Adrijana Hodžić,1059619919.0,Start,Kosovo,1.8,SOUTHERN EUROPE,151.0
3883,Oliver Ivanović,1110781072.0,C,Kosovo,1.8,SOUTHERN EUROPE,151.0
3884,Ragip Jashari,933663830.0,Stub,Kosovo,1.8,SOUTHERN EUROPE,151.0
3885,Elbert Krasniqi,1100006829.0,Start,Kosovo,1.8,SOUTHERN EUROPE,151.0
3886,Rrahman Morina,1047859449.0,Start,Kosovo,1.8,SOUTHERN EUROPE,151.0
3887,Hasan Prishtina,1114419215.0,C,Kosovo,1.8,SOUTHERN EUROPE,151.0
3888,Gazmend Pula,1113326325.0,Stub,Kosovo,1.8,SOUTHERN EUROPE,151.0
3889,Goran Rakić,1105188963.0,C,Kosovo,1.8,SOUTHERN EUROPE,151.0
3890,Nenad Rašić,1041150203.0,Stub,Kosovo,1.8,SOUTHERN EUROPE,151.0
3891,Selim Selimi,1102497560.0,Stub,Kosovo,1.8,SOUTHERN EUROPE,151.0
3892,Igor Simić,1110535502.0,Start,Kosovo,1.8,SOUTHERN EUROPE,151.0
3893,Rexhai Surroi,1034004343.0,Start,Kosovo,1.8,SOUTHERN EUROPE,151.0
3894,Rada Trajković,1109175174.0,Start,Kosovo,1.8,SOUTHERN EUROPE,151.0
3895,Visar Ymeri,1036757024.0,Stub,Kosovo,1.8,SOUTHERN EUROPE,151.0
3896,Abdulghaphor Hajjieh,1097091048.0,C,Kuwait,4.1,WESTERN ASIA,294.0
3897,Alaa Hussein Ali,1110198052.0,Start,Kuwait,4.1,WESTERN ASIA,294.0
3898,Ali Hussain Al-Awadhi,994095734.0,Start,Kuwait,4.1,WESTERN ASIA,294.0
3899,Saad Bin Tefla,1098295980.0,Stub,Kuwait,4.1,WESTERN ASIA,294.0
3900,Haitham al-Ghais,1104873540.0,Stub,Kuwait,4.1,WESTERN ASIA,294.0
3901,Ali Mohammed Thunayan Al-Ghanim,1114405131.0,Start,Kuwait,4.1,WESTERN ASIA,294.0
3902,Hamad Al-Midlij,1072759720.0,Stub,Kuwait,4.1,WESTERN ASIA,294.0
3903,Ibrahim Al-Mudhaf,1106123334.0,Stub,Kuwait,4.1,WESTERN ASIA,294.0
3904,Abdullah Al-Nibari,1096143240.0,Stub,Kuwait,4.1,WESTERN ASIA,294.0
3905,Salem Al-Ali Al-Sabah,1113300941.0,C,Kuwait,4.1,WESTERN ASIA,294.0
3906,Mubarak Al-Zwair,1097480618.0,Stub,Kuwait,4.1,WESTERN ASIA,294.0
3907,Arstanbek Abdyldayev,1088711366.0,Start,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3908,Akbaraly Aitikeev,1015639087.0,Stub,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3909,Bermet Akayeva,1108804084.0,Start,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3910,Maxim Bakiyev,1111199135.0,C,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3911,Janish Bakiyev,1078907651.0,Start,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3912,Uran Botobekov,1031944024.0,C,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3913,Torokul Dzhanuzakov,1092752457.0,C,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3914,Bayaman Erkinbayev,1009720899.0,Start,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3915,Kanybek Isakov,1108850828.0,Start,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3916,Sadyr Japarov,1112579237.0,GA,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3917,Maksat Kunakunov,1100989333.0,Start,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3918,German Kuznetsov,1080823202.0,Stub,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3919,Adakhan Madumarov,1053457031.0,Start,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3920,Raimbek Matraimov,1020292463.0,C,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3921,Nurlan Motuev,1048167255.0,Stub,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3922,Jengishbek Nazaraliev,1110615760.0,Start,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3923,Kanat Sadykov,954075754.0,Stub,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3924,Medet Sadyrkulov,1078135902.0,Stub,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3925,Dastan Sarygulov,1089265314.0,Start,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3926,Zhusupbek Sharipov,1001739515.0,Stub,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3927,Sadyk Sher-Niyaz,1105678112.0,Start,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3928,Kamchybek Tashiev,1090085966.0,Start,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3929,Maryam Tugambayeva,1081667127.0,Stub,Kyrgyzstan,6.8,CENTRAL ASIA,78.0
3930,Kham Ouane Boupha,939943944.0,C,Laos,7.5,SOUTHEAST ASIA,676.0
3931,Sisouk na Champassak,1064794126.0,Stub,Laos,7.5,SOUTHEAST ASIA,676.0
3932,Zong Zoua Her,1076816082.0,Stub,Laos,7.5,SOUTHEAST ASIA,676.0
3933,Faydang Lobliayao,1107940959.0,Start,Laos,7.5,SOUTHEAST ASIA,676.0
3934,Salath Rasasack,994125276.0,Start,Laos,7.5,SOUTHEAST ASIA,676.0
3935,Khamphoui Sisavatdy,1055485895.0,Stub,Laos,7.5,SOUTHEAST ASIA,676.0
3936,Beness Aijo,1115384557.0,C,Latvia,1.9,NORTHERN EUROPE,107.0
3937,Ojārs Ēriks Kalniņš,1114677402.0,C,Latvia,1.9,NORTHERN EUROPE,107.0
3938,Vilhelms Munters,1099643612.0,C,Latvia,1.9,NORTHERN EUROPE,107.0
3939,Andrievs Niedra,1093568731.0,Start,Latvia,1.9,NORTHERN EUROPE,107.0
3940,Voldemārs Ozols,1089997466.0,Stub,Latvia,1.9,NORTHERN EUROPE,107.0
3941,Pēteris Pētersons,1020741324.0,Stub,Latvia,1.9,NORTHERN EUROPE,107.0
3942,Pavels Rebenoks,1105550921.0,Start,Latvia,1.9,NORTHERN EUROPE,107.0
3943,Krišjānis Valdemārs,1114306933.0,Start,Latvia,1.9,NORTHERN EUROPE,107.0
3944,Jānis Vitenbergs,1096717048.0,Start,Latvia,1.9,NORTHERN EUROPE,107.0
3945,Marwan Abboud,1104776395.0,Stub,Lebanon,5.5,WESTERN ASIA,294.0
3946,Ibrahim al-Abdallah,1007918670.0,Stub,Lebanon,5.5,WESTERN ASIA,294.0
3947,Abdulhamid Al-Rafi’i,1100044792.0,Start,Lebanon,5.5,WESTERN ASIA,294.0
3948,Massoud Achkar,1115525099.0,Stub,Lebanon,5.5,WESTERN ASIA,294.0
3949,Anwar al-Fatayri,1112346029.0,Start,Lebanon,5.5,WESTERN ASIA,294.0
3950,Shakib Arslan,1087561148.0,C,Lebanon,5.5,WESTERN ASIA,294.0
3951,Ahmed Kamel Asaad,1036681388.0,Stub,Lebanon,5.5,WESTERN ASIA,294.0
3952,Asmar Asmar,934139580.0,Stub,Lebanon,5.5,WESTERN ASIA,294.0
3953,Hanna Atik,1111318051.0,C,Lebanon,5.5,WESTERN ASIA,294.0
3954,Mahmoud Awad,1086014873.0,Stub,Lebanon,5.5,WESTERN ASIA,294.0
3955,Jean Aziz,1055786114.0,C,Lebanon,5.5,WESTERN ASIA,294.0
3956,As'ad Adib Bayudh,1033948424.0,Stub,Lebanon,5.5,WESTERN ASIA,294.0
